#SampleRate: 10
#Step	posX	posY	Yaw	vX	vY	vYaw	aX	aY	RF1	RF2	RF3	RF4	RF5	RF6	RF7...
950	-0.000299159	13.9007	1.56729	1.37557	0.0152219	-0.120941	-3.17316	0.0499875	2.87781	2.61012	2.50281	2.52563	2.68472	3.02721	3.68145	4.56877	4.68873	5.07659	5.85443	7.34897	10.5806	15	15	
960	0.000279377	14.0208	1.53911	1.05113	0.0152365	-0.429056	-3.33269	0.0619647	2.76968	2.52883	2.43904	2.47526	2.64733	3.00717	3.69463	4.44774	4.59091	5.0028	5.81629	7.38812	10.8711	15	15	
970	0.00437666	14.1101	1.48153	0.819286	0.00909864	-0.63907	-0.254069	-0.0868134	2.64863	2.45304	2.39625	2.46272	2.67073	3.08614	3.8853	4.36989	4.5691	5.05281	5.9868	7.82579	12.1768	15	15	
980	0.0137487	14.1914	1.41746	0.817266	0.00793837	-0.640721	-0.00223107	-1.71616e-06	2.54455	2.39416	2.37291	2.47504	2.72939	3.22207	4.18805	4.3222	4.58869	5.16627	6.26987	8.51606	14.3948	15	15	
990	0.0283155	14.2719	1.35336	0.81699	0.00793291	-0.640787	-0.00285508	-3.77253e-05	2.46079	2.35095	2.36397	2.50336	2.80996	3.3962	4.58188	4.29266	4.62986	5.31372	6.62434	9.42019	15	15	15	
1000	0.0480017	14.3512	1.28924	0.816715	0.00792946	-0.640855	-0.00269849	-3.44541e-05	2.39531	2.32265	2.3696	2.54894	2.91582	3.61801	4.12548	4.28164	4.69477	5.50146	7.07102	10.6402	15	15	15	
1010	0.0727222	14.4291	1.22512	0.816452	0.00792608	-0.640922	-0.00256936	-3.31062e-05	2.34656	2.30885	2.3903	2.61356	3.0516	3.90104	4.07177	4.28992	4.78637	5.73814	7.64061	12.3573	15	15	13.3867	
1020	0.102371	14.5052	1.16097	0.816202	0.00792285	-0.640987	-0.00244284	-3.16196e-05	2.31342	2.30942	2.42692	2.69964	3.22353	4.26507	4.03612	4.31876	4.90864	6.03567	8.37992	14.9253	15	15	11.5358	
1030	0.136824	14.5792	1.09682	0.815964	0.00791978	-0.641049	-0.00231882	-3.00652e-05	2.29514	2.32453	2.4807	2.81043	3.44021	3.90079	4.01872	4.36997	5.06691	6.41079	9.36389	15	15	15	10.2053	
1040	0.175936	14.6509	1.03266	0.815739	0.00791686	-0.641109	-0.00219748	-2.84532e-05	2.29128	2.35468	2.55336	2.95023	3.71368	3.84465	4.02015	4.44606	5.26838	6.88767	10.7202	15	15	15	9.2076	
1050	0.219542	14.7198	0.968491	0.815526	0.00791411	-0.641164	-0.00207889	-2.67869e-05	2.30173	2.40069	2.64724	3.12486	4.06124	3.80656	4.04144	4.55041	5.52288	7.50243	12.6853	15	15	13.0376	8.43572	
1060	0.267463	14.7858	0.904319	0.815325	0.00791152	-0.641215	-0.00196305	-2.50694e-05	2.32667	2.46378	2.76542	3.34219	3.70246	3.78656	4.08414	4.68757	5.84408	8.31143	15	15	15	11.3658	7.82442	
1070	0.319499	14.8486	0.840147	0.815135	0.00790911	-0.641262	-0.00184993	-2.33041e-05	2.36658	2.54565	2.912	3.61316	3.64699	3.7851	4.15039	4.86365	6.25145	9.40757	15	15	15	10.1338	7.33163	
1080	0.375434	14.9079	0.775977	0.814956	0.00790688	-0.641302	-0.00173943	-2.14943e-05	2.42229	2.64854	3.09244	3.95326	3.60961	3.80302	4.24315	5.08694	6.7736	10.9554	15	15	14.7483	9.19204	6.92905	
1090	0.437482	14.966	0.718638	0.953307	0.0133758	-0.363419	3.38926	0.0200936	2.48893	2.76557	3.29742	3.54122	3.59203	3.83965	4.3587	5.35022	7.40644	13.0964	15	15	12.753	8.49274	6.61472	
1100	0.520626	15.0384	0.709955	1.17207	0.00492507	-0.0078163	5.30291	0.422661	2.51638	2.80574	3.36071	3.50856	3.56989	3.82882	4.36419	5.3877	7.53175	13.6469	15	15	12.4449	8.39593	6.58398	
